Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
hell-let-loose,https://www.metacritic.com/game/playstation-5/hell-let-loose,Team17,Black Matter,"Oct 5, 2021","PC, Xbox One, Xbox Series X","You've never played World War 2 the way it was meant to be played... with lumbering tanks dominating the battlefield, crucial supply chains fuelling the frontlines, being a cog in the machine of colossal combined arms warfare. Hell Let Loose puts you in the chaos of war, complete with deep player-controlled vehicles, a dynamically evolving front line, and crucial unit-focused gameplay that commands the tide of battle.

Featuring sweeping maps modelled on real reconnaissance images and satellite data, the entire battlefield is divided up into large capture sectors -- allowing for emergent and constantly unique gameplay that pits two forces of fifty players in a fight to the death across fields, bridges, forests and towns on an ever-evolving front line. When a sector is captured, it will generate one of three resources for your team, creating a complex meta-game that will influence your team's march to victory. Collapse",68,mixed or average reviews,8,2,6,0,7.0,mixed or average reviews,138.0,62.0,6.0,29.0,"Action, Shooter, First-Person, Tactical, Arcade",64,M,"#97 Best PlayStation 5 Game of 2021
#30 Most Discussed PlayStation 5 Game of 2021"
the-rumble-fish-2,https://www.metacritic.com/game/playstation-5/the-rumble-fish-2,3goo,"Dimps Corporation, Suncrest Games","Dec 7, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","At the close of the 20th century... A large-scale natural disaster struck the eastern area of a certain country. The disaster wiped out the financial sector and toppled high-rise buildings over a wide area, even as far as the main functions of the capital. This resulted in the loss of a staggering 158,000 lives.

At the dawn of the 21st century... Conglomerate PROBE-NEXUS, commonly known as Probe, begins reconstruction efforts in the eastern area of said country. Probe relocates its own base of operations to the ruined sector and builds a massive city run by the corporation. Lavished with colossal capital and cutting-edge technology, the modern-day Babylon is made up of skyscrapers that put the old high-rises to shame, the biggest shopping mall in the world, and recreational facilities one might mistake for a theme park.

This was the dazzling birth of a symbol for the new century. It became the most essential place on the planet and was christened Zone Prime.

The Rumble Fish is a 2D fighting game. The arcade version was developed in 2004. The arcade version of The Rumble Fish 2 came out in 2005, introducing new game mechanics and characters. It gained popularity with its sleek 2D visuals powered by S.M.A. (Smooth Model Animation), fascinating characters and strategic gameplay using 2 types of gauges. Collapse",68,mixed or average reviews,10,3,7,0,3.3,generally unfavorable reviews,4.0,0.0,0.0,2.0,"Action, Fighting, 2D",,T,
thymesia,https://www.metacritic.com/game/playstation-5/thymesia,Team17,OverBorder Studio,"Aug 18, 2022","PC, Switch, Xbox Series X","Thymesia is a gruelling action-RPG with fast-paced combat and an intricate plague weapon system. In a kingdom where death spreads, play as a mysterious character known by the code name ""Corvus"". Prey upon your enemies, wield the power of disease and find the truth in your own memories.",68,mixed or average reviews,21,7,12,2,7.4,mixed or average reviews,40.0,11.0,6.0,2.0,"Role-Playing, Action RPG",No Online Multiplayer,M,#64 Most Discussed PlayStation 5 Game of 2022
disgaea-6-complete,https://www.metacritic.com/game/playstation-5/disgaea-6-complete,NIS America,Nippon Ichi Software,"Jun 28, 2022","PC, PlayStation 4","Zed is a boastful zombie who wallows on the lowest rung on the Netherworld ladder alongside his sister Bieko. When a God of Destruction threatens their way of (un)life, Zed must harness his unique ability of Super Reincarnation to stand against the approaching menace. Along the way, he will unite with twisted and colorful denizens of the Netherworld, face challenges around and within, and see if even an undying hooligan like himself can defy the odds! Disgaea 6: Defiance of Destiny unites a grim yet touching story with insane tactical combat, while introducing gameplay elements never before seen in previous installments. As a result, new and returning players alike can craft a truly memorable and unique journey through the Netherworld. Bring the pain in battle with special attacks and support from a plethora of ally units. Customizable settings such as Auto, Retry, and Replay allow both hardcore and casual players to fight their own way. And should things take a terrible turn, use Super Reincarnation to rejoin the fight and keep trying until you succeed. This truly is a Netherworld fit for everyone! From Grave to Glory: Join Zed in his quest to rise above his lowly status and challenge a God of Destruction. Along the way, meet zany characters, explore chaotic new worlds, and discover the power of sibling bonds and determination. Undying and Unstoppable: Experience over-the-top tactical combat, complete with insane special attacks and a wide variety of allies to choose from. And when things get too hairy, use Super Reincarnation to keep trying until you succeed! A Netherworld for Everyone: With customizable gameplay features such as Autoplay and Demon Intelligence, both new and returning players can forge a HL-raising experience that fits their lifestyle. Diving into DISGAEA has never been easier! Additionally, Disgaea 6 Complete includes new recolor DLC as well as all previously released character and cosmetic DLC. Collapse",68,mixed or average reviews,13,5,8,0,5.0,mixed or average reviews,4.0,0.0,1.0,1.0,"Strategy, Turn-Based, Tactics",No Online Multiplayer,T,
jett-the-far-shore,https://www.metacritic.com/game/playstation-5/jett-the-far-shore,Superbrothers,"Superbrothers, Pine Scented Software","Oct 5, 2021","PC, PlayStation 4","JETT: The Far Shore invites you on an interstellar trip to carve out a future for a people haunted by oblivion in this cinematic action-adventure. As scout Mei, be the first to deploy to a mythic ocean planet. Take the helm of a 'jett' and explore a vast unknown – skim low over waves, roar up pristine coastlines and carve through otherworldly woods. Adapt to an intricate, systemic open world and persevere through adversity alongside an intimate ensemble cast in this story of courage, wonder and regret.

Embark on an exploratory single-player adventure presented in five captivating acts encompassing monumental moments, laid-back exploration, occasional white-knuckle action, moments of heartfelt companionship, and a helping of existential dread.
Collapse",68,mixed or average reviews,27,8,19,0,5.2,mixed or average reviews,22.0,6.0,0.0,3.0,"Action Adventure, Open-World",,E,"#98 Best PlayStation 5 Game of 2021
#87 Most Discussed PlayStation 5 Game of 2021"
spacebase-startopia,https://www.metacritic.com/game/playstation-5/spacebase-startopia,Kalypso,Realmforge Studios,"Mar 26, 2021","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","SPACEBASE STARTOPIA is an original mix of economic simulation and empire building strategy paired with classic RTS fights. In addition to the single player Campaign and Skirmish mode, there’s also a competitive and co-op multiplayer mode for up to 4 players. And as if maintaining the 3 Space Station Decks, entertaining the 8 Alien races and defending against invaders were not enough of a challenge, the dynamic narrator AI is not going to mince matters and commentates the events. Collapse",68,mixed or average reviews,7,2,5,0,4.5,generally unfavorable reviews,4.0,1.0,1.0,1.0,"Strategy, Real-Time, General, Command",4,E10+,#99 Best PlayStation 5 Game of 2021
gotham-knights,https://www.metacritic.com/game/playstation-5/gotham-knights,"Warner Bros. Interactive Entertainment , Warner Bros. Games","WB Games Montreal, Warner Bros. Games Montreal","Oct 21, 2022","PC, Xbox Series X","Batman is dead. It is now up to the Batman Family - Batgirl, Nightwing, Red Hood and Robin - to protect Gotham City, bring hope to its citizens, discipline to its cops, and fear to its criminals. You must evolve into the new Dark Knight and save Gotham from chaos. Your legacy begins now. Step into the Knight. Gotham Knights is a brand-new open world, third-person action RPG featuring the Batman Family as players step into the roles of Batgirl, Nightwing, Red Hood and Robin, a new guard of trained DC Super Heroes who must rise up as the protectors of Gotham City in the wake of Batman's death. An expansive, criminal underworld has swept through the streets of Gotham, and it is now up to these new heroes to protect the city, bring hope to its citizens, discipline to its cops and fear to its criminals. Players must save Gotham from descent into chaos and reinvent themselves into their own version of the Dark Knight. Collapse",68,mixed or average reviews,78,34,39,5,4.8,generally unfavorable reviews,538.0,108.0,46.0,141.0,"Action Adventure, Open-World",2,T,#13 Most Discussed PlayStation 5 Game of 2022
goat-simulator-3,https://www.metacritic.com/game/playstation-5/goat-simulator-3,"Deep Silver , Coffee Stain Publishing",Coffee Stain North,"Nov 17, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","That's right - we're doing this again. The baa has been raised, and Pilgor is joined by other goats too. You can invite up to three friends in local or online co-op, create carnage as a team, or compete in mini-games and then not be friends anymore. Get ready for another round of udder mayhem. Lick, headbutt, and ruin your way through a brand new open world in the biggest waste of your time since Goat Simulator! We won't tell you how to play (except in the tutorial), but merely provide the means to be the goats of your dreams. Collapse",68,mixed or average reviews,26,9,17,0,8.1,generally favorable reviews,74.0,28.0,3.0,6.0,"Simulation, General",4,T,#46 Most Discussed PlayStation 5 Game of 2022
arkanoid-eternal-battle,https://www.metacritic.com/game/playstation-5/arkanoid-eternal-battle,Microids,Pasta Games,"Oct 27, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","
Discover or re-discover, the emblematic block breaker game in a fully modernized version! Classic elements from the franchise will definitely make a comeback, with a brand-new look, new rules, as well as new effects, bonuses and features!

For the first time ever, players will be able to compete against each other, offering an online experience thanks to the Eternal Battle mode, the main new feature of this game, bringing the arcade experience to a whole new level. This Battle Royale mode offers the possibility to compete among 25 players online. Collapse",68,mixed or average reviews,8,2,6,0,tbd,no user score yet,2.0,2.0,0.0,0.0,"Action, Arcade",,E,
deliver-us-mars,https://www.metacritic.com/game/playstation-5/deliver-us-mars,Frontier Foundry,KeokeN Interactive,"Feb 2, 2023","PC, PlayStation 4, Xbox One, Xbox Series X","Sequel to the award-winning Deliver Us The Moon, Deliver Us Mars is an atmospheric sci-fi adventure offering an immersive astronaut experience. Explore new frontiers on a suspense-fuelled, high-stakes mission to recover the ARK colony ships stolen by the mysterious Outward.",68,mixed or average reviews,21,5,15,1,4.6,generally unfavorable reviews,25.0,7.0,3.0,5.0,"Adventure, General",No Online Multiplayer,T,"#18 Best PlayStation 5 Game of 2023
#10 Most Discussed PlayStation 5 Game of 2023"
madden-nfl-22,https://www.metacritic.com/game/playstation-5/madden-nfl-22,Electronic Arts,EA Tiburon,"Aug 17, 2021","PC, PlayStation 4, Stadia, Xbox One, Xbox Series X","There will be more detailed staff management and skill tree progression systems, with comprehensive weekly game strategy that integrates into your gameplan. Through the regular season and off-season, new scenarios will keep things fresh as you weigh various risks and rewards to make the right decisions for your team. Plus, Franchise will see improvements throughout the year via three Live Service updates. Our first live service update targeting September to release is one of your top requested features, Player Scouting. Keep an eye out for more Gridiron Notes as each Live Service update rolls in. The Yard is back with a new challenge-based Solo campaign. You can now visit new fields located on gorgeous beaches and beautiful mountain landscapes across the world, battle boss characters with unmatched NFL talents, and unlock celebrations and items for your avatar. Plus, a new ranked mode can allow for you competitive Yard players out there to test your skills against one another and earn rewards. Face of the Franchise returns - and this time with more customization. The mode lets you shape your story as a quarterback, wide receiver, running back, or (for the first time ever) a linebacker striving to reach NFL superstardom and become more than the game. You’ll start out prepping for the NFL and experiencing flashbacks to your most pivotal college football moments. You’ll then take the stage on Draft Day and begin the once in a lifetime NFL journey, playing every game of your rookie season, rising to the top all based on the choices you make. An all-new Player Class and progression system also lets you choose your skills, ratings, and unique attributes with even more customization options to realistically craft your avatar. You can also level up this year by sharing progression between The Yard and the all-new Face of the Franchise: Unite We Rise, so you never miss a beat. Superstar KO is back again in Madden NFL 22 with a co-op eliminator mode. You’ll be able to play quick games in unique stadiums with fan favorite house rules and icons of football culture. Authentic NFL teams, various stadiums and rosters will also be available for the first time. Collapse",68,mixed or average reviews,25,5,19,1,0.6,overwhelming dislike,523.0,5.0,8.0,340.0,"Sports, Team, Football, Sim",6,E,"#100 Best PlayStation 5 Game of 2021
#12 Most Discussed PlayStation 5 Game of 2021"
