Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
project-warlock,https://www.metacritic.com/game/playstation-4/project-warlock,Crunching Koalas,Buckshot Software,"Jun 9, 2020","PC, Switch, Xbox One","One man and his guns. Become a mysterious Warlock who embarks onto a dangerous mission to eradicate all evil. Put your finger on the trigger and travel through time and space to wreak havoc like in the golden days of fast paced, adrenaline-pumping first person shooters, hooking you for hours of super fun carnage. Let’s rock and roll! Explore 60 vast levels in five settings, from frozen Antarctic base to the sands of Egypt to the medieval castles’ courts and graveyards. Find keys to unlock passages, reveal secret caches with ammo and gold, use lifts and hidden buttons to access new areas. Finally descend to hell to face the ultimate challenge and emerge victorious. Combat tons of enemies from flying demons to five-storeys robots, splashing walls and floors with their blood and chunks. Dodge bullets and projectiles, figure out strategies and weapons that work best against each of the nasty villains. Learn their moves and stay one step ahead to survive through the levels. Face megabosses in vast final arenas to complete each world. Expand your arsenal with new weapons found along your way. From powerful blades to massive guns, collect and develop your favourite gear and master the craft of carnage. Reach into vast arsenal of 38 types of weapons and learn their secret tricks to deliver maximum damage, fast! Grab ammo and spit out series of bullets, walls of flames, and bursts of magic shots to bring down enemies foolish enough to stand in your way. Develop your hero the way you like, by assigning upgrade points and perks to the favourite skills between each level. Develop and upgrade spells and weapons to create your unique character through the game, and use their powers to master the game in higher difficulty modes. Collapse",74,mixed or average reviews,18,11,7,0,5.5,mixed or average reviews,15.0,2.0,1.0,0.0,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,M,
tom-clancys-the-division-2-warlords-of-new-york,https://www.metacritic.com/game/playstation-4/tom-clancys-the-division-2-warlords-of-new-york,Ubisoft,Massive Entertainment,"Mar 3, 2020","PC, Xbox One","While The Division was working to secure Washington, D.C., a familiar shadow fell over the streets of New York. Aaron Keener - one of The Division's original antagonists, as well as the first Division Agent to go rogue - has brought the factions of New York City under his control, and used them to conquer Lower Manhattan. With other rogue Agents and a lethal new viral strain at his command, Keener is poised to eradicate what little has been rebuilt since the catastrophic Black Friday pandemic. The battle to restore order continues, but now The Division has a new mission: Stop Keener at any cost. Collapse",74,mixed or average reviews,13,6,7,0,1.1,overwhelming dislike,453.0,12.0,7.0,184.0,"Action, Shooter, Third-Person, Tactical",,,#28 Most Discussed PS4 Game of 2020
sparc,https://www.metacritic.com/game/playstation-4/sparc,Sony Interactive Entertainment,"CCP, CCP Games","Aug 29, 2017",PC,"Sparc is a vSport - a unique physical sport only possible in virtual reality, in which players compete in fast-paced, full-body VR gameplay and connect in an online community.",74,mixed or average reviews,16,10,6,0,7.4,mixed or average reviews,30.0,5.0,3.0,1.0,"Sports, Team, Futuristic",2,E,
the-swords-of-ditto,https://www.metacritic.com/game/playstation-4/the-swords-of-ditto,Devolver Digital,One Bit Beyond,"Apr 24, 2018","iPhone/iPad, PC",The Swords of Ditto is a compact action RPG that creates a unique adventure for each new hero of legend in the relentless fight against the evil Mormo.,74,mixed or average reviews,30,15,15,0,6.2,mixed or average reviews,44.0,6.0,4.0,1.0,"Role-Playing, Action RPG",No Online Multiplayer,E10+,#75 Most Shared PS4 Game of 2018
hot-wheels-unleashed,https://www.metacritic.com/game/playstation-4/hot-wheels-unleashed,"Koch Media , Milestone S.r.l",Milestone S.r.l,"Sep 30, 2021","PC, PlayStation 5, Switch, Xbox One, Xbox Series X","Drive the cars of your dreams! The coolest, the fastest, the most unique badass vans and jaw-dropping muscle cars are waiting for you. Take the wheel of tons of vehicles with their own personality and style, different traits, and levels of rarity. The very best of the hot wheels universe is here! Prove you're the best and unlock Premium cars and extraordinary items and with the livery editor make your ride a one-of-a-kind masterpiece of speed. Race like everyone's watching! Get ready for pure fun and show off your driving skills! Drift like a pro, charge your boost and blast through the loops to beat time, rivals and gravity itself! Are you up for a challenge? Boom, jackpot: race side by side a friend in the 2-player local split-screen mode or face up to 12 players online in a worldwide event. The harder the challenge, the more glorious the triumph! Unleash your creativity! Massive, themed playgrounds are ready to host the most immersive races. Have fun on and off the track with these beautifully detailed and interactive environments, where any object can play a role and be an actual part of your circuit! You can even build a racetrack inside your very own room, a space to customize with furniture and the items you will collect during your journey. And thanks to the incredibly powerful editor, building the craziest tracks has never been easier! Bend and stretch the iconic Orange track piece to create your unique design and then add special Boosters, loops, obstacles, and exclusive interactive elements to build your own racing paradise. Share your creations with the world Or enjoy tracks made by other crazy players like you. Now it's time to unleash the fun! Collapse",74,mixed or average reviews,7,4,3,0,6.7,mixed or average reviews,20.0,1.0,2.0,5.0,"Racing, Arcade, Automobile",,E,"#55 Best PS4 Game of 2021
#41 Most Discussed PS4 Game of 2021"
the-elder-scrolls-online-tamriel-unlimited,https://www.metacritic.com/game/playstation-4/the-elder-scrolls-online-tamriel-unlimited,Bethesda Softworks,ZeniMax Media,"Jun 9, 2015","PC, Xbox One","The Elder Scrolls Online: Tamriel Unlimited includes all the gameplay from the original PC/Mac game, plus all the updates and content additions, including the new Justice and Champion systems. All existing PC/Mac game accounts, open or closed, will be updated to the Tamriel Unlimited edition in March and former players will be invited back to the game at that time to experience all that is new in the world. New players will make a one-time purchase of the game and play, without restrictions, for as long as they like – without game subscription fees. Tamriel Unlimited will be supported with special, optional downloadable content available for purchase and an in-game Crown Store for convenience and customization items. Regular updates and new gameplay will be offered to all players to enjoy free of additional charges. [Bethesda] Collapse",74,mixed or average reviews,30,17,13,0,7.6,generally favorable reviews,996.0,197.0,40.0,52.0,"First-Person, First-Person, Massively Multiplayer Online, Fantasy, Role-Playing, Massively Multiplayer",,M,"#19 Most Discussed PS4 Game of 2015
#32 Most Shared PS4 Game of 2015"
armello,https://www.metacritic.com/game/playstation-4/armello,League of Geeks,League of Geeks,"Sep 1, 2015","iPhone/iPad, PC, Switch, Xbox One","Armello is a swashbuckling adventure that combines RPG elements with the strategic play of card and board games, creating a personal, story-fuelled experience.",74,mixed or average reviews,15,10,4,1,7.1,mixed or average reviews,51.0,15.0,3.0,5.0,"Miscellaneous, Board / Card Game",4,E10+,#97 Most Discussed PS4 Game of 2015
the-elder-scrolls-online-elsweyr,https://www.metacritic.com/game/playstation-4/the-elder-scrolls-online-elsweyr,Bethesda Softworks,ZeniMax Media,"Jun 4, 2019","PC, Xbox One","Once thought lost to the mists of time, fearsome Dragons now soar the skies of Elsweyr, leaving scorched ruin in their wake. In The Elder Scrolls Online: Elsweyr, you must discover the dark purpose behind their rampage in a new epic story and prevent the destruction of the Khajiiti homeland. Take heart, for these scaled monstrosities are not invincible, and with the right planning, tactics, and tools they can be brought to the ground and even killed. Coordination and skill are key to overcoming the Dragons, but if you succeed, you'll reap rewards not found anywhere else in Nirn. Beware the skies, walker. Collapse",74,mixed or average reviews,7,4,3,0,4.9,generally unfavorable reviews,14.0,1.0,0.0,3.0,"Role-Playing, Massively Multiplayer",,M,
snk-40th-anniversary-collection,https://www.metacritic.com/game/playstation-4/snk-40th-anniversary-collection,NIS America,"Digital Eclipse, SNK","Mar 19, 2019","PC, Switch, Xbox One","2018 marks the 40th anniversary of legendary studio SNK! To celebrate this extraordinary milestone, a variety of classic arcade games from SNK's golden age are coming back together in one anthology on Nintendo Switch. SNK 40th Anniversary Collection is packed full of retro games and a treasure trove of features!

FEATURES:

* Collection of classics in your hands! Take a piece of SNK history with you wherever you go on Nintendo Switch. Choose from over a dozen titles and experience an intense blast from the past!

* Modern Meets Retro! Rewind and save at any time while you're playing, enjoy updated graphics at 1080p resolution, and experience redesigned control schemes for a modern feel!

* Enter the SNK Museum: A history of SNK and its games await in the Museum Mode. Explore the legacy of one of Japan's leading developers with high definition artwork and original promotional assets! Collapse",74,mixed or average reviews,9,4,4,1,6.1,mixed or average reviews,10.0,2.0,0.0,0.0,"Miscellaneous, Compilation",No Online Multiplayer,T,
the-council,https://www.metacritic.com/game/playstation-4/the-council,Focus Home Interactive,Big Bad Wolf,"Mar 13, 2018","PC, Xbox One","The Council is an episodic game like no other. Delivering a fresh take on the narrative adventure, your choices and character growth truly matter.",74,mixed or average reviews,10,5,5,0,7.8,generally favorable reviews,113.0,13.0,7.0,1.0,"Adventure, General",No Online Multiplayer,M,
cat-quest,https://www.metacritic.com/game/playstation-4/cat-quest,PQube,The Gentlebros,"Nov 14, 2017","iPhone/iPad, PC, Switch","
Cat Quest is an open world RPG set in the pawsome world of cats! In search of your catnapped sister you pounce into the massive continent of Felingard -- a world crafted in the style of overworld maps of yore and purrrring with cat-tastic characters, stories, and puns!

Leap into a grand adventure in purrsuit of the evil Drakoth and your catnapped sister! Explore Felingard's huge overworld map, risk life and limb delving into dungeons for epic loot, and lend a paw to a furry cast of characters in a flurry of side quests. Collapse",74,mixed or average reviews,10,4,6,0,7.6,generally favorable reviews,55.0,6.0,1.0,0.0,"Role-Playing, Action RPG",No Online Multiplayer,E10+,
batman-the-telltale-series---episode-4-guardian-of-gotham,https://www.metacritic.com/game/playstation-4/batman-the-telltale-series---episode-4-guardian-of-gotham,Telltale Games,Telltale Games,"Nov 22, 2016","PC, PlayStation 3, Xbox 360, Xbox One","Enter the fractured psyche of Bruce Wayne and discover the powerful and far-reaching consequences of your choices as the Dark Knight. The fate of Bruce Wayne, his dark persona, Batman, and Gotham hang in the balance.",73,mixed or average reviews,12,5,7,0,6.2,mixed or average reviews,25.0,0.0,1.0,0.0,"Adventure, Point-and-Click",No Online Multiplayer,M,
sherlock-holmes-crimes-punishments,https://www.metacritic.com/game/playstation-4/sherlock-holmes-crimes-punishments,Focus Home Interactive,Frogwares,"Sep 30, 2014","PC, PlayStation 3, Switch, Xbox 360, Xbox One","It is now your turn to truly become Sherlock Holmes and lead your own investigation--actually, your investigations, as 8 captivating cases await you in Crimes & Punishments! Murders, disappearances, spectacular thefts, and other investigations will bring you to the cutting edge of the detective written in the pure tradition of Conan Doyle's novels. Each case offers real freedom to players, who will have to make important moral choices instead of simply enforcing justice by the book. All decisions have an influence in the game, so bear the weight of your choices! Collapse",73,mixed or average reviews,36,20,16,0,7.2,mixed or average reviews,251.0,29.0,13.0,7.0,"Adventure, General, 3D, Third-Person",,M,"#74 Best PS4 Game of 2014
#54 Most Discussed PS4 Game of 2014
#32 Most Shared PS4 Game of 2014"
nba-live-19,https://www.metacritic.com/game/playstation-4/nba-live-19,Electronic Arts,"EA Sports, EA Tiburon","Sep 7, 2018",Xbox One,"Create your own player and rise to legend status in THE ONE. Play on different courts across the world, Build Your Squad, and challenge others for global dominance in THE LEAGUE and on THE STREETS. With new ways to develop your player and play the game, experience the most authentic feel NBA LIVE has ever had. Collapse",73,mixed or average reviews,26,14,12,0,6.4,mixed or average reviews,78.0,15.0,3.0,3.0,"Sports, Team, Basketball, Sim",10,E,
